baseMean	log2FoldChange	lfcSE	stat	log2FoldChange.shrunk	lfcSE.shrunk	pvalue	padj
Hey1	154.759256495903	-0.146032945679664	0.389716216093583	-0.374716113030813	-0.027839555020978	0.166146187290838	0.707871607521444	0.858496831365141
Sdcbp	15784.7502837411	-0.146025708060875	0.0632634805859304	-2.30821489283267	-0.135116378291008	0.0621194721076597	0.0209871872452369	0.0914818794129566
Ttll7	281.755432206885	-0.145988856353881	0.365744091226978	-0.3991557481192	-0.0306142078427667	0.164521303356451	0.689778447229943	0.847261729846056
Usp39	479.523620150589	-0.145969495836925	0.120361442375349	-1.21275960935826	-0.109834203548004	0.106211444584845	0.225221742036898	0.463353458396296
Daglb	2587.59139588892	-0.14581052764428	0.0942142326728402	-1.54764862492282	-0.118694419061806	0.0893841291584996	0.121706917544357	0.31570467296265
Thnsl1	73.4077876155399	-0.145756497514033	0.217250066544136	-0.670915778451196	-0.062554854424436	0.145971723324479	0.502274184126535	0.724295978549273
Tmub1	101.180511586242	-0.14550366809261	0.270813764063521	-0.537283134761501	-0.0477469990468259	0.155227607253342	0.591072053301	0.789667862581074
Nup43	56.6923846823127	-0.145481101367084	0.226462257556378	-0.642407714808135	-0.0586183596891445	0.148607472658261	0.520608491849373	0.739099225005685
Mcam	1429.12594638114	-0.1454521732352	0.260035029537977	-0.559356074039854	-0.05089700646632	0.153063145735929	0.575918733341417	0.780634376532114
Rabl3	125.571696151338	-0.145286640892199	0.168343200456006	-0.863038367446075	-0.0825128715300698	0.130828052081451	0.388116372351424	0.632315399772123
Gadd45g	1232.17214201641	-0.144998003331819	0.133459452021501	-1.0864573556653	-0.096868475272539	0.116864138050686	0.277276697933281	0.524566456662648
Csde1	8044.50534530272	-0.14489137997667	0.0468755819358425	-3.09097773282004	-0.137939627270095	0.0460045455378763	0.00199498594036132	0.0137759784183601
Gba1	1924.90696067868	-0.144888341227681	0.0724510903519658	-1.99980898180851	-0.129271521831949	0.0696965939879116	0.0455208943503342	0.162200597151621
Slc25a3	11089.854148726	-0.144852389725737	0.0481214627766425	-3.01014103411765	-0.1372577991963	0.0474698210926759	0.0026112640775402	0.0172523701856649
Gorasp2	1673.16208410807	-0.144839007472732	0.0716470211050235	-2.0215635659216	-0.131858740515672	0.0687071651196096	0.0432214592112521	0.156795471831711
Chpf2	1012.73355453938	-0.144812808664924	0.0765527069009021	-1.89167456681035	-0.127250904456733	0.0729549265012068	0.0585343540030787	0.192473404139091
Jmjd1c	11479.3400570506	-0.144750305355279	0.133506123265155	-1.08422222003849	-0.0954716597045011	0.117443897835654	0.278266281925754	0.525305151387087
Slc25a32	379.043246749037	-0.144585558893553	0.100611646878683	-1.4370658206986	-0.115509067853304	0.0925988413732068	0.150699291906876	0.363643733857635
Thap7	175.938809555438	-0.144508530526061	0.16392960877118	-0.881527941226118	-0.084402000579039	0.128739672459215	0.378032137644473	0.62448591178059
Ufsp2	505.837073745182	-0.144282365392702	0.0930983480613132	-1.54978437745941	-0.118833835065222	0.0870223830813439	0.12119327794429	0.315163090858712
Fam177a	1533.17911279518	-0.144256452506962	0.0881464583310088	-1.6365541536025	-0.120800931461901	0.0833452690061008	0.101723661722378	0.281955182334736
Iah1	533.994572761185	-0.144189629896474	0.0875199973376282	-1.64750496209717	-0.121240225300245	0.08264080151638	0.0994542971297195	0.277986466083593
Nudt3	1158.54472832622	-0.144116088398849	0.0720913255791806	-1.99907668836747	-0.128133668448899	0.069269191368256	0.0456000569687994	0.162347343300356
Tor1b	1093.88780434819	-0.144074497244987	0.0691220150841922	-2.08435036318749	-0.129381420302057	0.0665753467946352	0.0371283093493916	0.139587639723423
Pgap2	1411.6828806583	-0.144065713859493	0.0689757956951829	-2.08864156487801	-0.129326975118499	0.0668671071500334	0.0367400006643068	0.138615407037091
Hyou1	2401.31748626234	-0.144053584810886	0.104893457176907	-1.37333241450831	-0.113303758580963	0.0951871288448667	0.169649030039465	0.390939651612955
Tm6sf1	7581.74663893054	-0.144041376359928	0.129541493273222	-1.11193234476713	-0.0977985939889703	0.114123889123101	0.266167240469477	0.512023545748336
Kctd7	130.673353103368	-0.143948348781558	0.174482897467195	-0.824999761415713	-0.0779165458877402	0.133990496503146	0.409371726146717	0.649692784508109
Eif2a	1495.24510940403	-0.143927953789222	0.0660165625868478	-2.18017946026617	-0.130172487171273	0.0643411724238805	0.0292441615143864	0.116964153563536
Noc2l	1840.91724003827	-0.143885720234164	0.0925384711334303	-1.55487462102866	-0.11780606380428	0.0879066320436661	0.119975932754011	0.313099585192804
Net1	402.411524886207	-0.143852934125399	0.185713313934492	-0.774596775415582	-0.075143813624559	0.136302385540903	0.438577963322828	0.674298501576784
Sesn2	703.991049919712	-0.143806962772258	0.135136916088943	-1.0641574999211	-0.0980924186102166	0.114518251825469	0.287257356359586	0.534607890046135
Timm23	888.215735286205	-0.143685144779826	0.0743243919126506	-1.93321655357358	-0.126816979967589	0.0710955882688662	0.0532095263748809	0.180105239032049
Mrpl20	397.200412752078	-0.143635565161018	0.107442722349871	-1.33685709017397	-0.111453337959917	0.0973205383666846	0.18126928966337	0.407535599671008
Adrm1	1331.0444944727	-0.143565328806434	0.0778937139712144	-1.84309261283252	-0.125529379574672	0.0740868520622627	0.0653154897207628	0.208392500270017
Bcas2	748.183848692778	-0.143398412373014	0.0780147484247221	-1.83809363317222	-0.128019306577342	0.0746180348117786	0.0660486092184096	0.209967120628876
Rab3d	975.15439797834	-0.143352342631591	0.0797654021499077	-1.79717444866862	-0.124591593322479	0.0757149271332844	0.0723079295772531	0.223979924854757
Rbm12b2	281.873920730911	-0.143337607342869	0.113565025102621	-1.26216330435664	-0.107044066417972	0.102853412595225	0.206890030024612	0.440943617257042
Ap5m1	597.49613136747	-0.143325543846636	0.0844381435456928	-1.69740283038171	-0.121702020161984	0.0801988306832347	0.0896205278279139	0.258201059361274
Gosr2	2997.61259853813	-0.143241663020772	0.0516052932986423	-2.77571647915701	-0.134663415207665	0.0508601575660869	0.00550802172898793	0.032092172036593
Dennd2d	154.181584507149	-0.143218279804921	0.213731519132545	-0.670084975703112	-0.0640046056621645	0.144241207316523	0.502803621907802	0.724702597186771
Dcun1d1	658.87913073108	-0.143201791962435	0.0763118551982695	-1.87653401414991	-0.125517959256245	0.0729606467539242	0.0605819885836312	0.197735663424914
Cyb5d1	150.459149724831	-0.143185276930495	0.160598758288978	-0.891571506878344	-0.0844443301120494	0.127792376711442	0.372622648085465	0.620747316062355
Dars2	258.796022304726	-0.143182801960559	0.122414317611977	-1.16965731422376	-0.103194957078349	0.107845904465752	0.242138902527382	0.484051330633071
Snapc4	334.550123218543	-0.143143673198561	0.106634077267842	-1.34238206834213	-0.111307885880805	0.0968966575198845	0.17947214583016	0.405400780322915
Hdac5	3591.04747394987	-0.143088507553943	0.05360523803529	-2.66930085190077	-0.133404316818425	0.0527702850543874	0.00760093330439464	0.0415846282830874
Cog5	958.872668095492	-0.143081029805853	0.0753583112769481	-1.89867616963998	-0.125691843672526	0.0720303260696294	0.0576070666674597	0.190351204056558
Man1b1	2126.99397362435	-0.143058841725077	0.078526109795798	-1.82179968034953	-0.124118501874563	0.0744463865619675	0.0684853862850726	0.215258969048963
Pwp2	267.216376124713	-0.143016627216957	0.109909954829952	-1.30121632238159	-0.109671470622178	0.0994065140431963	0.193184419780669	0.423188326184615
Med22	700.685539575346	-0.142932919949147	0.0907891835814364	-1.57433864157329	-0.11870322170825	0.0847775346469629	0.115409180848714	0.304340393831772
Lyset	940.481551219401	-0.142879125015688	0.136133776285006	-1.04954941319309	-0.0936942016265051	0.1183970488623	0.293925325478232	0.54179939254461
Megf9	567.242393565022	-0.14287597289861	0.150681237723043	-0.94820015456218	-0.0899502610577546	0.12234534942661	0.34302756849531	0.594136350403006
Eif4e	1833.52740817174	-0.14285460220657	0.0644964610510353	-2.21492156125482	-0.137377013593759	0.0631076804743351	0.0267654488956197	0.109731495088691
Rnf138	459.073844669466	-0.142789273780603	0.147127362139432	-0.970514741134845	-0.0912950879605264	0.12076274838753	0.331789980732298	0.581456643472423
Psmb4	1810.61494478892	-0.142787870841732	0.0617683039895764	-2.3116689567165	-0.131028936323015	0.0599566015818811	0.0207959333750161	0.0908953815955031
Psmd13	1011.18640399765	-0.142770062035	0.0849069895367034	-1.68148774104496	-0.121554629961287	0.0798977455638137	0.0926682156237085	0.264554140061985
Taco1	52.3036948185509	-0.142752241799042	0.249126072939905	-0.573012050141683	-0.0511118218268898	0.152135685076466	0.566636535014857	0.773448315596649
Gna12	5085.44136319128	-0.142494950987547	0.0680403170801418	-2.09427229475883	-0.124860717152008	0.0664729717897192	0.0362357308784518	0.137116262255906
Pvrig	48.6553196894843	-0.142474839173574	0.236787124789308	-0.601700110596584	-0.0546803020646428	0.149981125544649	0.54737377637891	0.759515581892202
Foxj2	1208.49461452375	-0.142467192012318	0.0764586336140628	-1.86332380371123	-0.124435823336579	0.0732015459205112	0.0624167230886977	0.201516974971229
Abtb3	30.982324086065	-0.142451278936782	0.300352921247584	-0.474279651901099	-0.0378270715406235	0.160115623524215	0.63530049982341	0.815769861793873
Atf1	1027.11565126597	-0.142427455258877	0.0865223155198452	-1.64613550161182	-0.119889288177283	0.082099776871647	0.0997358647064096	0.27847000413564
Alg1	549.749917163381	-0.142358526077505	0.0978836572631448	-1.45436460036221	-0.114775963518801	0.0906057998463563	0.145845248919335	0.356047872100048
Itga5	6203.69459678895	-0.142354368321322	0.141408932795566	-1.00668582604412	-0.0899393118056208	0.121648045980771	0.314085775595324	0.563412503319966
Gnat3	9.29463264922839	-0.142200814822666	0.693636585361429	-0.205007662259583	-0.00700973889599488	0.177628250645079	0.837566138552924	0.929228147833091
Hax1	620.90177605048	-0.142114234201239	0.0852476110057575	-1.66707585731219	-0.120558282919092	0.0803017045675079	0.0954993220725701	0.269754032215559
H2-T22	1867.49860784626	-0.142046624122494	0.181531166619081	-0.782491661173312	-0.0766342345043508	0.134415662117209	0.433925684114072	0.670448768850345
Ms4a14	1615.52838014106	-0.142028847313391	0.184966662045942	-0.767861871660493	-0.0682566184509688	0.14026829717788	0.442569251643978	0.677429945462207
Clba1	34.6172021875188	-0.141976163142998	0.366975854251998	-0.386881484157551	-0.0280690346931999	0.165535019122374	0.698843949341207	0.85295277494543
Ikbke	736.729905056264	-0.141899295053488	0.160732033223649	-0.882831456851192	-0.0845074378092458	0.127239787831342	0.377327341685324	0.624125606832529
Tarbp1	211.165014486718	-0.141867765902257	0.125050858903156	-1.13448053973084	-0.100518143243401	0.109850316021214	0.256593032151915	0.501205135879632
Timm44	631.775175758444	-0.141849830612951	0.0811818508824093	-1.74730963966833	-0.122095655351621	0.0771015628310497	0.0805836418724148	0.241005210051786
U2af1	1078.96996994979	-0.141757278542225	0.0780604996793678	-1.8159924561653	-0.123423836186889	0.0742015337292316	0.0693715293478044	0.217245541478936
Isca1	1012.39277162474	-0.141700093275681	0.132448622244031	-1.06984950749133	-0.0973870287955285	0.11252869064707	0.284687053834399	0.531589522161293
Bnip2	3004.37426169287	-0.141638455991563	0.0699990591744823	-2.02343370985186	-0.132338881986569	0.0672019988059872	0.0430284516428731	0.15636068684279
Lamp3	951.494265458511	-0.14161907819727	0.256507704815021	-0.552104578298719	-0.0502660313984144	0.152187411068153	0.580876705370419	0.7839573636782
Tbcd	854.284065240876	-0.141482518879728	0.0748483986861058	-1.89025445251098	-0.12452773711767	0.0715710258456836	0.0587239372290458	0.193046852352034
Rrp9	257.227720259824	-0.141474048130575	0.118293424467137	-1.19595868297716	-0.10361716019967	0.105377463238958	0.231712682927024	0.471506434810175
Dyrk1a	2001.51198623117	-0.141311719344898	0.0707012679691655	-1.9987154884765	-0.127645420928908	0.0686076324289546	0.0456391462150485	0.162441413006323
Mrpl54	441.884064941771	-0.141162915304876	0.101298096423634	-1.39353966450193	-0.11178844135972	0.0937138704494424	0.16345665929899	0.382355279993259
Tm7sf3	980.892903053707	-0.141134310796265	0.0869104553068864	-1.62390486044412	-0.118597742302939	0.0822317090562377	0.104396115083986	0.286124338499047
Gtpbp8	164.480354420943	-0.141132973061157	0.147927782877539	-0.954066709551062	-0.0884412036755135	0.122330248652148	0.340049875955595	0.591054433349763
Dhx29	402.613259574421	-0.141124778924318	0.111894837400747	-1.26122690020885	-0.106989228691282	0.100392143592702	0.207227109444035	0.441295325724062
Clptm1l	2188.81119879384	-0.14104653525885	0.052496402320706	-2.686784789502	-0.132397731308422	0.0513704628420716	0.00721434184737137	0.0397408590423928
Eif2ak1	1295.72159917263	-0.141020000825811	0.0583813181547884	-2.41549874656684	-0.130359999227758	0.0569528173122268	0.0157136765736531	0.0732239056615287
Prpf40a	2200.81316236286	-0.140900693236608	0.0502221558110958	-2.80554848673937	-0.133092827070587	0.0494724151571113	0.00502310234202937	0.0297122990932586
Tbccd1	247.867643697364	-0.140893859554081	0.116556251459391	-1.20880568643861	-0.10438463495631	0.103895004933417	0.226737506444159	0.465527022516794
Usp47	1892.05964443154	-0.140881371120662	0.0638502370292133	-2.20643458310428	-0.1324179365038	0.0618384972946611	0.0273535858458495	0.111324146266955
Ufm1	960.585990714907	-0.140861907896089	0.0739001016841351	-1.90611250439361	-0.124264913162938	0.0709083221695659	0.0566356107023189	0.188215952240274
Ormdl1	345.694431256041	-0.140850547293217	0.105334531726427	-1.33717352690219	-0.109333133643365	0.0967830091000528	0.181166001065239	0.407448754412596
Lins1	86.9039397596443	-0.140769908774163	0.208082406402136	-0.676510384554639	-0.0639847268594481	0.143054144790631	0.498716655083609	0.72164506397013
Ostf1	3349.47831918216	-0.1407579928903	0.0499981654878954	-2.81526315049254	-0.132940261845462	0.0493092651588259	0.0048737307524905	0.0290217970860757
Prodh	162.73184227433	-0.140703223809807	0.143000039523399	-0.983938356092437	-0.0906862608777785	0.11952627740692	0.325145823134623	0.575349499099708
Ripk2	706.138906235579	-0.140593043089008	0.11002246067676	-1.27785765037615	-0.104908757134815	0.10034038940086	0.201299622691316	0.433786987295149
Zfp74	121.072774880061	-0.140582910712645	0.158756932601187	-0.885522971559312	-0.0830598984060221	0.127267156066333	0.375874635673769	0.62339954280164
Dhx33	610.00756587042	-0.140491960096521	0.115850733099634	-1.21269806705233	-0.104190468569866	0.103378797548864	0.22524527913619	0.463353458396296
Erh	731.541135158545	-0.140459569020289	0.0767348339857971	-1.83045380727985	-0.122820656681739	0.0731668369439217	0.0671821080627789	0.212046112182396
Crlf3	1891.98076618094	-0.14041485734363	0.0814567524880766	-1.72379640796733	-0.128045431887431	0.0783514350060191	0.0847446033097716	0.248744516558597
Ssbp1	329.852066531209	-0.140379952067474	0.118530503920917	-1.18433607741291	-0.103556270911541	0.10486355708414	0.236280052965491	0.476280452581416
Ganc	593.410888177225	-0.140378532751292	0.0772122409626015	-1.81808649770035	-0.122478456756128	0.0736461317333911	0.0690509133738815	0.216577317578536
Slc35b3	422.0005703129	-0.140282926283071	0.092127728620962	-1.52270036809691	-0.11575494484647	0.0859234137899423	0.12783368584866	0.326766661411448
Rapgef1	2936.83687937557	-0.140200211196551	0.0641617779959846	-2.18510483305691	-0.129946221146156	0.0619990642143476	0.0288811609728708	0.115907719912538
Lasp1	4671.11112121506	-0.140188392831303	0.0730224338043273	-1.9197989648901	-0.12412445730902	0.0696230993485491	0.0548832976814329	0.184440096820413
Ptafr	8528.8740370885	-0.139990899606635	0.109476683468725	-1.27872799185251	-0.104697394148961	0.101000361128222	0.200992858902068	0.433265956776363
Mrps14	310.009432479706	-0.139952163550609	0.105858392609085	-1.32206960734258	-0.104185551870582	0.096196367791339	0.186144973214715	0.413354655671948
Fam174b	527.512481966355	-0.139869812866454	0.303620826382611	-0.460672657185235	-0.0390954489526304	0.158686728038156	0.645033474961124	0.821522423567529
Pigb	318.614430205139	-0.139810505466701	0.148459466568709	-0.941741936018571	-0.0876871242698536	0.122190712903476	0.346324779086581	0.597770263175825
